,CRS_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,FlightStatus
2074,10.0,DH,1030,LGA,229,1/30/2004,7792,IAD,0,FRI,30,N655BR,0
2075,8.0,DH,831,JFK,228,1/30/2004,7800,IAD,0,FRI,30,N622BR,0
2076,12.0,DH,1241,JFK,228,1/30/2004,7806,IAD,0,FRI,30,N623BR,0
2077,15.0,DH,1459,JFK,228,1/30/2004,7808,IAD,0,FRI,30,N307UE,0
2078,16.0,DH,1641,JFK,228,1/30/2004,7810,IAD,0,FRI,30,N313UE,0
2079,17.0,DH,1714,JFK,228,1/30/2004,7812,IAD,0,FRI,30,N333UE,0
2080,21.0,DH,2214,JFK,228,1/30/2004,7814,IAD,0,FRI,30,N692BR,1
2081,16.0,DH,1609,JFK,228,1/30/2004,7816,IAD,0,FRI,30,N322UE,0
2082,15.0,DL,1510,JFK,213,1/30/2004,746,DCA,0,FRI,30,N940DL,1
2083,6.0,DL,630,LGA,214,1/30/2004,1740,DCA,0,FRI,30,N223DZ,0
2084,7.0,DL,730,LGA,214,1/30/2004,1742,DCA,0,FRI,30,N221DL,0
2085,8.0,DL,830,LGA,214,1/30/2004,1744,DCA,0,FRI,30,N225DL,0
2086,9.0,DL,931,LGA,214,1/30/2004,1746,DCA,0,FRI,30,N241DL,0
2087,10.0,DL,1031,LGA,214,1/30/2004,1748,DCA,0,FRI,30,N223DZ,0
2088,11.0,DL,1131,LGA,214,1/30/2004,1750,DCA,0,FRI,30,N221DL,0
2089,12.0,DL,1231,LGA,214,1/30/2004,1752,DCA,0,FRI,30,N225DL,0
2090,13.0,DL,1331,LGA,214,1/30/2004,1754,DCA,0,FRI,30,N241DL,0
2091,14.0,DL,1432,LGA,214,1/30/2004,1756,DCA,0,FRI,30,N223DZ,0
2092,15.0,DL,1531,LGA,214,1/30/2004,1758,DCA,0,FRI,30,N221DL,0
2093,16.0,DL,1632,LGA,214,1/30/2004,1760,DCA,0,FRI,30,N225DL,0
2094,17.0,DL,1730,LGA,214,1/30/2004,1762,DCA,0,FRI,30,N232DZ,0
2095,18.0,DL,1830,LGA,214,1/30/2004,1764,DCA,0,FRI,30,N223DZ,0
2096,19.0,DL,1927,LGA,214,1/30/2004,1766,DCA,0,FRI,30,N221DL,0
2097,20.0,DL,2031,LGA,214,1/30/2004,1768,DCA,0,FRI,30,N225DL,0
2098,15.0,MQ,1523,JFK,213,1/30/2004,4752,DCA,0,FRI,30,N725MQ,0
2099,18.0,MQ,1843,JFK,213,1/30/2004,4784,DCA,0,FRI,30,N724MQ,0
2100,7.0,MQ,703,LGA,214,1/30/2004,4952,DCA,0,FRI,30,N713MQ,0
2101,8.0,MQ,827,LGA,214,1/30/2004,4954,DCA,1,FRI,30,N845MQ,1
2102,9.0,MQ,850,LGA,214,1/30/2004,4956,DCA,0,FRI,30,N725MQ,0
2103,11.0,MQ,1056,LGA,214,1/30/2004,4960,DCA,0,FRI,30,N713MQ,0
2104,13.0,MQ,1251,LGA,214,1/30/2004,4964,DCA,0,FRI,30,N700MQ,0
2105,14.0,MQ,1358,LGA,214,1/30/2004,4966,DCA,0,FRI,30,N728MQ,0
2106,15.0,MQ,1458,LGA,214,1/30/2004,4968,DCA,0,FRI,30,N727MQ,0
2107,16.0,MQ,1703,LGA,214,1/30/2004,4970,DCA,0,FRI,30,N739MQ,1
2108,17.0,MQ,1656,LGA,214,1/30/2004,4972,DCA,0,FRI,30,N700MQ,0
2109,8.0,UA,849,LGA,229,1/30/2004,846,IAD,0,FRI,30,N536UA,0
2110,6.0,US,638,LGA,214,1/30/2004,1479,DCA,0,FRI,30,N760UW,0
2111,7.0,US,656,LGA,214,1/30/2004,2160,DCA,0,FRI,30,N704UW,0
2112,8.0,US,754,LGA,214,1/30/2004,2162,DCA,0,FRI,30,N708UW,0
2113,9.0,US,858,LGA,214,1/30/2004,2164,DCA,0,FRI,30,N716UW,0
2114,10.0,US,957,LGA,214,1/30/2004,2166,DCA,0,FRI,30,N768UW,0
2115,11.0,US,1057,LGA,214,1/30/2004,2168,DCA,0,FRI,30,N704UW,0
2116,12.0,US,1155,LGA,214,1/30/2004,2170,DCA,0,FRI,30,N708UW,0
2117,13.0,US,1256,LGA,214,1/30/2004,2172,DCA,0,FRI,30,N716UW,0
2118,14.0,US,1356,LGA,214,1/30/2004,2174,DCA,0,FRI,30,N768UW,0
2119,15.0,US,1459,LGA,214,1/30/2004,2176,DCA,0,FRI,30,N704UW,0
2120,16.0,US,1556,LGA,214,1/30/2004,2178,DCA,0,FRI,30,N708UW,0
2121,17.0,US,1656,LGA,214,1/30/2004,2180,DCA,0,FRI,30,N716UW,1
2122,18.0,US,1758,LGA,214,1/30/2004,2182,DCA,0,FRI,30,N727UW,0
2123,19.0,US,1856,LGA,214,1/30/2004,2184,DCA,0,FRI,30,N704UW,0
2124,20.0,US,2004,LGA,214,1/30/2004,2186,DCA,0,FRI,30,N708UW,0
2125,21.0,US,2057,LGA,214,1/30/2004,2188,DCA,0,FRI,30,N716UW,0
2126,17.0,RU,1748,EWR,169,1/30/2004,3372,BWI,0,FRI,30,N12563,1
2127,7.0,RU,700,EWR,169,1/30/2004,2703,BWI,0,FRI,30,N14573,0
2128,15.0,RU,1513,EWR,169,1/30/2004,2403,BWI,0,FRI,30,N14945,1
2129,10.0,RU,1037,EWR,169,1/30/2004,2303,BWI,0,FRI,30,N14942,0
2130,17.0,CO,1728,EWR,199,1/30/2004,814,DCA,0,FRI,30,N14341,0
2131,13.0,CO,1257,EWR,199,1/30/2004,808,DCA,0,FRI,30,N11612,0
2132,19.0,CO,1851,EWR,199,1/30/2004,816,DCA,0,FRI,30,N14652,0
2133,7.0,CO,727,EWR,199,1/30/2004,806,DCA,0,FRI,30,N14605,0
2134,8.0,DH,832,EWR,213,1/30/2004,7299,IAD,0,FRI,30,N673BR,0
2135,17.0,DH,1715,EWR,213,1/30/2004,7302,IAD,0,FRI,30,N684BR,0
2136,12.0,DH,1242,EWR,213,1/30/2004,7303,IAD,0,FRI,30,N684BR,1
2137,21.0,DH,2116,EWR,213,1/30/2004,7304,IAD,0,FRI,30,N682BR,0
2138,6.0,DH,623,EWR,213,1/30/2004,7305,IAD,0,FRI,30,N311UE,0
2139,14.0,DH,1426,EWR,213,1/30/2004,7307,IAD,0,FRI,30,N332UE,0
2140,13.0,RU,1255,EWR,213,1/30/2004,2692,IAD,0,FRI,30,N16502,0
2141,21.0,RU,2056,EWR,199,1/30/2004,2879,DCA,0,FRI,30,N14943,0
2142,17.0,RU,1657,EWR,213,1/30/2004,2497,IAD,0,FRI,30,N21537,1
2143,19.0,RU,1856,EWR,213,1/30/2004,2385,IAD,0,FRI,30,N12567,1
2144,6.0,RU,643,EWR,199,1/30/2004,2761,DCA,0,FRI,30,N13989,0
2145,14.0,RU,1359,EWR,199,1/30/2004,2216,DCA,0,FRI,30,N14952,1
2146,15.0,RU,1601,EWR,199,1/30/2004,2261,DCA,0,FRI,30,N13979,1
2147,16.0,RU,1630,EWR,199,1/30/2004,2181,DCA,0,FRI,30,N48901,0
2148,9.0,RU,858,EWR,199,1/30/2004,2582,DCA,0,FRI,30,N18557,0
2149,15.0,RU,1456,EWR,213,1/30/2004,2156,IAD,0,FRI,30,N21144,1
2150,7.0,RU,659,EWR,213,1/30/2004,2855,IAD,0,FRI,30,N11121,1
2151,15.0,OH,1505,JFK,184,1/31/2004,5935,BWI,0,SAT,31,N959CA,0
2152,16.0,DH,1633,JFK,213,1/31/2004,6155,DCA,0,SAT,31,N419FJ,0
2153,12.0,DH,1243,LGA,229,1/31/2004,7208,IAD,0,SAT,31,N627BR,0
2154,17.0,DH,1711,LGA,229,1/31/2004,7215,IAD,0,SAT,31,N663BR,0
2155,21.0,DH,2117,LGA,229,1/31/2004,7684,IAD,0,SAT,31,N673BR,0
2156,8.0,DH,931,JFK,228,1/31/2004,7800,IAD,0,SAT,31,N655BR,1
2157,12.0,DH,1238,JFK,228,1/31/2004,7806,IAD,0,SAT,31,N679BR,0
2158,16.0,DH,1639,JFK,228,1/31/2004,7810,IAD,0,SAT,31,N316UE,0
2159,17.0,DH,1706,JFK,228,1/31/2004,7812,IAD,0,SAT,31,N314UE,0
2160,21.0,DH,2115,JFK,228,1/31/2004,7814,IAD,0,SAT,31,N656BR,0
2161,18.0,DH,1750,JFK,228,1/31/2004,7818,IAD,0,SAT,31,N320UE,0
2162,15.0,DL,1500,JFK,213,1/31/2004,746,DCA,0,SAT,31,N934DL,0
2163,7.0,DL,727,LGA,214,1/31/2004,1742,DCA,0,SAT,31,N223DZ,0
2164,8.0,DL,840,LGA,214,1/31/2004,1744,DCA,0,SAT,31,N232DZ,1
2165,10.0,DL,1030,LGA,214,1/31/2004,1748,DCA,0,SAT,31,N225DL,0
2166,12.0,DL,1231,LGA,214,1/31/2004,1752,DCA,0,SAT,31,N232DZ,0
2167,14.0,DL,1429,LGA,214,1/31/2004,1756,DCA,0,SAT,31,N225DL,0
2168,16.0,DL,1629,LGA,214,1/31/2004,1760,DCA,0,SAT,31,N232DZ,0
2169,18.0,DL,1829,LGA,214,1/31/2004,1764,DCA,0,SAT,31,N225DL,0
2170,20.0,DL,2026,LGA,214,1/31/2004,1768,DCA,0,SAT,31,N232DZ,0
2171,15.0,MQ,1514,JFK,213,1/31/2004,4752,DCA,0,SAT,31,N709MQ,0
2172,6.0,MQ,613,JFK,213,1/31/2004,4760,DCA,0,SAT,31,N733MQ,0
2173,18.0,MQ,1819,JFK,213,1/31/2004,4784,DCA,0,SAT,31,N841MQ,0
2174,9.0,MQ,904,LGA,214,1/31/2004,4956,DCA,0,SAT,31,N731MQ,0
2175,13.0,MQ,1254,LGA,214,1/31/2004,4964,DCA,0,SAT,31,N710MQ,0
2176,8.0,UA,847,LGA,229,1/31/2004,846,IAD,0,SAT,31,N592UA,0
2177,7.0,US,706,LGA,214,1/31/2004,2160,DCA,0,SAT,31,N725UW,0
2178,9.0,US,857,LGA,214,1/31/2004,2164,DCA,0,SAT,31,N741UW,0
2179,11.0,US,1058,LGA,214,1/31/2004,2168,DCA,0,SAT,31,N725UW,0
2180,13.0,US,1256,LGA,214,1/31/2004,2172,DCA,0,SAT,31,N741UW,0
2181,15.0,US,1457,LGA,214,1/31/2004,2176,DCA,0,SAT,31,N725UW,0
2182,17.0,US,1655,LGA,214,1/31/2004,2180,DCA,0,SAT,31,N741UW,0
2183,19.0,US,1856,LGA,214,1/31/2004,2184,DCA,0,SAT,31,N725UW,0
2184,10.0,RU,1025,EWR,169,1/31/2004,2303,BWI,0,SAT,31,N12946,0
2185,15.0,RU,1449,EWR,169,1/31/2004,2229,BWI,0,SAT,31,N14558,0
2186,17.0,RU,1715,EWR,169,1/31/2004,3372,BWI,0,SAT,31,N15932,0
2187,7.0,RU,704,EWR,169,1/31/2004,2703,BWI,0,SAT,31,N14542,0
2188,13.0,CO,1255,EWR,199,1/31/2004,808,DCA,0,SAT,31,N19621,0
2189,8.0,DH,840,EWR,213,1/31/2004,7299,IAD,0,SAT,31,N698BR,0
2190,17.0,DH,1659,EWR,213,1/31/2004,7302,IAD,0,SAT,31,N624BR,0
2191,12.0,DH,1247,EWR,213,1/31/2004,7303,IAD,0,SAT,31,N624BR,0
2192,21.0,DH,2111,EWR,213,1/31/2004,7304,IAD,0,SAT,31,N702BR,0
2193,15.0,RU,1458,EWR,213,1/31/2004,2156,IAD,0,SAT,31,N11140,0
2194,9.0,RU,925,EWR,199,1/31/2004,2582,DCA,0,SAT,31,N12567,0
2195,7.0,RU,650,EWR,213,1/31/2004,2855,IAD,0,SAT,31,N14558,0
2196,6.0,RU,644,EWR,199,1/31/2004,2761,DCA,0,SAT,31,N15555,0
2197,17.0,RU,1653,EWR,213,1/31/2004,2497,IAD,0,SAT,31,N16976,0
2198,16.0,RU,1558,EWR,199,1/31/2004,2361,DCA,0,SAT,31,N14902,0
2199,14.0,RU,1403,EWR,199,1/31/2004,2216,DCA,0,SAT,31,N16961,0
2200,17.0,RU,1736,EWR,199,1/31/2004,2097,DCA,0,SAT,31,N13994,0
